text,label
"For the zillionth time in a Hindi film , a bride runs away from the pheras on her wedding day .",0
"Submarine cable problem disrupts telecom services in Alexandria Services on Egypt's three telecom operators were disrupted in parts of Alexandria on Tuesday afternoon , and some users in Cairo experienced slower internet connections due to ""downtime"" in a submarine cable .",1
The president also has offered to help offset Jordan's costs because 40 percent of its exports go to Iraq and 90 percent of its oil comes from there.,1
The break in an undersea cable on that affected Seacom has been repaired Undersea cable operator Seacom announced today ( 4 November 2011 ) that repairs have been completed on a broken cable off the coast of Egypt that caused an outage on its network .,1
Adenosine deaminase converts purine riboside into an analog of a reactive intermediate .,0
Petitions against the annexation were signed by between one half and two-thirds of a total population of some 8000 burghers .,0
The bruises are caused by the attacker ' s fingertips pressing into the skin .,1
"A reservation newspaper captured the mood with a headline : ""Wilma Mankiller , Cecelia Babykiller . """,0
"Comeaux , 49 , took the officers' weapons and handcuffed them together in the back of the vehicle before fleeing on foot at around 9 a . m . , Lyons said .",1
"Billy King spun the 76ers' head coach revolving door again yesterday , pushing out Jim O'Brien after just one season and bringing in Maurice Cheeks , the popular former Sixers player and assistant coach , as O'Brien's replacement . Nearly three weeks after the Sixers ended their season , King decided to fire O'Brien , who still has two years and $8 million left on the contract he signed when he was hired by the Sixers on April 21 , 2004 .",0
"Deeply chauvinistic , the movement is rooted in an atavistic sense of Indian identity that harks back to a mystical time .",0
"The city could have used some special protection in nineteen seventy-nine when the Soviet Union invaded Afghanistan. Most of the city's monuments were destroyed, including a magnificent tiled mosque, which dominated the skyline for centuries.",0
"In announcing the plant delay, Kellogg Chairman William E. LaMothe said, "" Cereal volume growth in the U.S. has not met our expectations for 1989 "". He said construction wouldn't resume until market conditions warrant it.",0
I struggle for my dream of painless perfection but a snowdrift keeps the door from opening .,0
Melvin Hancock was one of the residents to spot the about 85 pound full-grown coyote and other residents have seen a band of coyotes with a litter of pups .,0
"Buffy Summers has just moved to Sunnydale after burning down her old school 's gym , and hopes to escape her Slayer duties .",1
"Your acceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and resulted in a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate rules.",1
"With potential inflation counterbalanced by worries about possible price declines, the Fed and its chairman, Alan Greenspan, have suggested that they intend to keep interest rates unchanged until the economy tilts clearly in one direction or another.",1
Here the two-way analysis was performed on the averaged favorability of the six interpersonal attitude items.,0
"Formerly , the essential oil was distilled from the peel for use in perfumery .",0
The remainder was reconstructed by Deryck Cooke in 1964 from extensive sketches left by the composer .,0
